Year,BDANumber,ReferenceNumber,Downstream,Comments,BDAPresent,LineLength,geometry,SiteID,predicted,residuals,std_residuals
2024,30.0,,0.0,,1,2.138898532944689,"MULTILINESTRING ((691326.1607740192 4727986.468498715, 691327.1566672722 4727984.612363309), (691328.9675980919 4727981.23716943, 691328.9829494072 4727981.208557809))",30,3.5815728201279238,-1.4426742871832348,-2.483358872190025
2024,28.0,,0.0,,1,2.421294605483505,"LINESTRING (691309.6461359812 4728028.786226773, 691312.0216972905 4728029.254602725)",28,2.601220243154323,-0.17992563767081782,-0.3097164291440112
2024,27.0,,0.0,,1,2.7638178711382904,"LINESTRING (691304.9526750082 4728067.702236614, 691305.9376797156 4728070.284571788)",27,2.975706914153799,-0.2118890430155087,-0.36473689145718097
2024,26.0,,0.0,,1,2.779906134548582,"LINESTRING (691280.0469845325 4728067.163867889, 691277.8683954834 4728068.890606975)",26,2.8046754208842413,-0.024769286335659224,-0.042636808270543426
2024,25.0,,0.0,,1,3.588673684204485,"LINESTRING (691263.7700271127 4728059.3161935415, 691267.0118603627 4728060.855380337)",25,3.353896927624063,0.23477675658042196,0.40413483945592577
2024,24.0,,0.0,,1,6.138580351647817,"LINESTRING (691257.863564366 4728074.691040425, 691259.462107623 4728080.617829453)",24,4.810743680270182,1.3278366713776348,2.2856822277765487
2024,23.0,,0.0,,1,4.303964488534835,"LINESTRING (691251.1629568966 4728067.993354003, 691248.3311138034 4728071.234461069)",23,3.4949565894779195,0.8090078990569158,1.3925921891332862
2024,22.0,,0.0,,1,3.3784625495482765,"LINESTRING (691223.9781271251 4728093.260285703, 691227.2524636706 4728094.092589365)",22,3.2376873184502006,0.14077523109807588,0.24232456503718472
2024,21.0,,0.0,,1,2.672886724432455,"LINESTRING (691212.309337562 4728109.759830569, 691214.6136916804 4728111.114184857)",21,2.545217525878537,0.12766919855391823,0.21976439155458122
2024,20.0,,0.0,,1,3.078533443525336,"LINESTRING (691211.5354259432 4728123.817062626, 691213.7031490408 4728121.631120098)",20,3.2969385914386646,-0.21840514791332843,-0.3759534405104783
2024,19.0,,0.0,,1,2.438166976584866,"LINESTRING (691216.5813940543 4728133.326334784, 691217.550493963 4728135.563633059)",19,2.9164042023253622,-0.4782372257404961,-0.8232174567088286
2024,18.0,,0.0,,1,2.008458673669966,"LINESTRING (691211.3877878396 4728158.38259547, 691211.9738164234 4728156.461534112)",18,2.6633079140199083,-0.6548492403499422,-1.1272299544099238
2024,17.0,,0.0,,1,2.670703129101464,"LINESTRING (691207.8757236628 4728169.907154645, 691208.1967759375 4728172.558490278)",17,2.559686771924697,0.11101635717676661,0.19109889044423245
2024,16.0,,0.0,,1,1.7059101998909152,"LINESTRING (691202.2637136286 4728191.691171178, 691203.3055257845 4728193.0420068605)",16,2.4638359969453005,-0.7579257970543853,-1.3046616060868663
2024,15.0,,0.0,,1,2.612892486766095,"LINESTRING (691185.503603774 4728205.366042386, 691188.0149656511 4728204.644745866)",15,3.036451089112392,-0.42355860234629716,-0.7290959729259305
2024,14.0,,0.0,,1,2.3146278515319083,"LINESTRING (691200.3299560526 4728218.243066394, 691198.4702666462 4728216.865003477)",14,2.591037980268926,-0.27641012873701776,-0.4758007761422567
2024,13.0,,0.0,,1,2.2621363722848944,"LINESTRING (691206.3353460291 4728212.239368999, 691207.2122276891 4728210.154101745)",13,2.6028424599492186,-0.3407060876643242,-0.5864771370274577
2024,12.0,,0.0,,1,1.685066287722699,"LINESTRING (691234.9921406162 4728206.366847983, 691235.7354197497 4728204.854570057)",12,2.4127412275126994,-0.7276749397900004,-1.2525890520486707
2024,29.0,,0.0,,1,2.8254738665683243,"LINESTRING (691327.804131427 4728004.923798525, 691329.5116092071 4728007.174980925)",29,3.4098461869628482,-0.5843723203945239,-1.005913947040282
2024,1.0,,0.0,,1,2.2987726340818435,"LINESTRING (691227.6480967784 4728389.389256666, 691227.2890096366 4728391.6598099135)",1,2.560644354487991,-0.26187172040614737,-0.45077497119325455
2024,2.0,,0.0,,1,2.245535241716759,"LINESTRING (691242.5631623428 4728396.400551848, 691240.6163368027 4728397.519613436)",2,2.8648287410157827,-0.6192934992990238,-1.0660257964232398
2024,3.0,,0.0,,1,3.047709080841037,"LINESTRING (691263.8282234485 4728393.708388009, 691266.8573737821 4728393.372562313)",3,2.9869312550331526,0.0607778258078846,0.10462039442535653
2024,5.0,,0.0,,1,2.1245578898114723,"LINESTRING (691251.8493665546 4728383.647280212, 691253.9123284261 4728383.139407645)",5,2.698727093340843,-0.5741692035293706,-0.9883507305775129
2024,6.0,,0.0,,1,3.173501250788071,"LINESTRING (691255.7512451009 4728355.374210084, 691258.4075278868 4728357.110663927)",6,3.686231545938017,-0.5127302951499457,-0.8825923764034662
2024,7.0,,0.0,,1,1.8313966303906943,"LINESTRING (691272.2757000834 4728357.245726652, 691273.7259680824 4728358.364089898)",7,2.4390874103657474,-0.607690779975053,-1.0460533631230173
2024,4.0,,0.0,,1,4.279026822001841,"LINESTRING (691258.8573517583 4728394.486128958, 691257.9292299311 4728390.308969586)",4,3.9400494666646155,0.3389773553372253,0.5835013698703923
2024,8.0,,0.0,,1,2.3356319544363275,"LINESTRING (691259.0240085991 4728338.845900665, 691257.2081341295 4728337.3769634515)",8,2.6626120979019117,-0.3269801434655841,-0.5628498736819116
2024,9.0,,0.0,,1,4.025427370403887,"LINESTRING (691241.9778764681 4728330.48977611, 691245.5633803633 4728328.659959909)",9,3.6136405801715914,0.41178679023229536,0.70883247040511
2024,10.0,,0.0,,1,3.312719997798447,"LINESTRING (691249.993674962 4728313.783617504, 691253.0863254047 4728314.970894651)",10,2.789363101396759,0.5233568964016881,0.9008845610872765
2024,,101.0,,Ref 1,0,2.654933375154062,"LINESTRING (691204.3827617705 4728400.487521289, 691206.8248843361 4728399.446027841)",101,2.971511294871477,-0.3165779197174152,-0.544943923000585
2024,,102.0,,Ref 2,0,2.0614884220629444,"LINESTRING (691195.5249747841 4728441.887420338, 691196.9826672268 4728440.429727895)",102,2.690345516718567,-0.6288570946556225,-1.0824881674447788
2024,,103.0,,Ref 3,0,1.6804152987242336,"LINESTRING (691215.6193697766 4728399.687520111, 691217.251208154 4728399.286397828)",103,2.4896350601009245,-0.8092197613766909,-1.3929568800244807
2024,,104.0,,Ref 4,0,3.1460741076780625,"LINESTRING (691246.9958367982 4728411.916187897, 691249.9583027157 4728410.85714211)",104,3.2840923128100816,-0.13801820513201912,-0.23757873643644545
2024,,105.0,,,0,3.023505088653824,"LINESTRING (691225.175083159 4728290.196137428, 691228.1984370837 4728290.226370967)",105,2.811692548250398,0.21181254040342612,0.3646052030766859
2024,,106.0,,,0,3.3490182822859333,"LINESTRING (691224.9034013075 4728253.56136243, 691227.4727326074 4728255.709491879)",106,3.443637190937687,-0.09461890865175349,-0.16287301185359349
2024,,107.0,,,0,2.131034219111952,"LINESTRING (691221.4782371882 4728246.75824376, 691222.5922366731 4728244.941567677)",107,2.674605019496263,-0.5435708003843112,-0.9356799256701267
2024,,108.0,,,0,1.8194977305009117,"LINESTRING (691246.1030011208 4728234.1446804805, 691247.6337810976 4728235.128186787)",108,2.523238418986728,-0.7037406884858164,-1.2113896379789015
2024,,109.0,,,0,2.569020838062797,"LINESTRING (691227.9171057562 4728076.419077382, 691227.0814875574 4728073.989754371)",109,2.7996234692443984,-0.2306026311816014,-0.39694967546230275
2024,,110.0,,,0,4.813443507492031,"LINESTRING (691313.2068677627 4728051.26241541, 691317.5485580567 4728053.340627091)",110,4.226819877321871,0.58662363017016,1.0097892570496463
2024,,111.0,,,0,3.0152929079357964,"LINESTRING (691313.2118989713 4728018.689392751, 691315.816920025 4728020.207897486)",111,3.4783169797832576,-0.4630240718474612,-0.7970301731134276
2024,31.0,,0.0,,1,1.9883916582304575,"LINESTRING (691327.7003740916 4727952.214683038, 691328.7475159913 4727950.524359037)",31,2.6691952419383336,-0.6808035837078761,-1.1719066700223129
2024,32.0,,0.0,,1,2.60213592545568,"LINESTRING (691314.8751753562 4727937.508140106, 691316.7511874246 4727935.704895781)",32,2.7562854280853446,-0.15414950262966443,-0.26534647383677673
2024,33.0,,0.0,,1,1.638798254505108,"LINESTRING (691312.8005688068 4727900.301140783, 691314.0675660048 4727899.261728536)",33,2.0301956386901097,-0.3913973841850016,-0.6737350039457242
2024,34.0,,0.0,,1,2.1474210690974656,"LINESTRING (691296.8352952545 4727887.5345190065, 691296.6751636445 4727885.393076709)",34,2.7335056285745742,-0.5860845594771087,-1.008861323419568
2024,35.0,,0.0,,1,3.1938661344658974,"LINESTRING (691267.7367908581 4727889.242505854, 691268.3988778725 4727886.118018429)",35,3.2267558120805155,-0.03288967761461814,-0.05661490846087132
2024,36.0,,0.0,,1,3.166485097920325,"LINESTRING (691268.6321650133 4727871.49654934, 691269.5600988485 4727874.524018031)",36,3.042126293769252,0.12435880415107281,0.21406601778872908
2024,37.0,,0.0,,1,3.0932479941300213,"LINESTRING (691277.5519085998 4727853.825763997, 691280.5393518207 4727853.023662909)",37,3.224996856679578,-0.13174886254955664,-0.226786953659645
2024,38.0,,0.0,,1,2.704346045042137,"LINESTRING (691278.0303456433 4727831.048562217, 691280.5422367544 4727832.050505617)",38,3.464170103618243,-0.7598240585761062,-1.3079291936730475
2024,39.0,,0.0,,1,3.130203121890082,"LINESTRING (691320.6037881459 4727827.758752512, 691319.8715124576 4727830.802096709)",39,2.840052300169763,0.29015082172031903,0.49945342742555116
2024,40.0,,0.0,,1,2.565578917935904,"LINESTRING (691316.8051271493 4727789.098629622, 691319.29572111 4727789.714370564)",40,2.75798144313775,-0.19240252520184598,-0.33119361884841225
2024,999.0,,0.0,Old beaver Dam,1,3.892936092743136,"LINESTRING (691332.3712053155 4727774.997172165, 691331.7714077807 4727778.84362434)",999,3.6642910656946635,0.22864502704847256,0.3935799379994322
2024,41.0,,0.0,,1,2.719701651671276,"LINESTRING (691375.2113313745 4727732.571440311, 691374.6479659474 4727735.232153838)",41,3.1983083954212503,-0.47860674374997414,-0.8238535294768982
2024,42.0,,0.0,,1,2.4913046613599508,"LINESTRING (691382.9518076845 4727713.99661394, 691385.0810387958 4727715.290048821)",42,2.832590001453111,-0.34128534009316036,-0.5874742378083946
2024,43.0,,0.0,,1,2.473469566387598,"LINESTRING (691411.0435435472 4727717.690427692, 691412.5080298353 4727719.683749444)",43,2.8651760838974636,-0.39170651750986574,-0.6742671330560931
2024,44.0,,0.0,,1,2.7142129640452866,"LINESTRING (691404.3842079826 4727691.954213991, 691405.9025464758 4727694.204014034)",44,2.948239979393478,-0.23402701534819137,-0.4028442664156716
2024,45.0,,0.0,,1,2.997156760600356,"LINESTRING (691411.2488068723 4727678.6555885235, 691414.2357238501 4727678.408049405)",45,3.4681984416220657,-0.47104168102170973,-0.8108313485093632
2024,46.0,,0.0,,1,3.554531356901656,"LINESTRING (691414.1140430601 4727661.453548298, 691417.4415109106 4727660.203487951)",46,3.408247584116311,0.146283772785345,0.2518067371348225
2024,,112.0,,,0,3.0948908598934404,"LINESTRING (691332.9156856022 4727922.793811754, 691335.194816209 4727924.887591378)",112,3.2018055442639075,-0.10691468437046714,-0.18403844329768215
2024,,113.0,,,0,3.252837672641681,"LINESTRING (691293.93608042 4727824.434604535, 691296.8095640602 4727825.959086314)",113,3.2950382753321823,-0.0422006026905013,-0.07264234348269911
2024,,114.0,,,0,2.8706026309338206,"LINESTRING (691325.7454450646 4727817.627874289, 691327.2209756002 4727815.165523968)",114,2.9244872252758976,-0.05388459434207693,-0.09275467555121213
2024,,115.0,,,0,2.2640966273861327,"LINESTRING (691360.7610754505 4727765.9578314815, 691358.9907277416 4727764.546448285)",115,2.887418216251443,-0.6233215888653101,-1.0729595804736536
2024,,116.0,,,0,3.3391221975601924,"LINESTRING (691408.3266213541 4727640.74354322, 691405.2054634623 4727641.930181524)",116,3.4101722277639817,-0.0710500302037893,-0.1223025352593252
2024,,117.0,,,0,3.865372459320968,"LINESTRING (691412.1183778433 4727629.088805869, 691414.359873602 4727632.237901138)",117,3.658795865156312,0.20657659416465624,0.35559226532498694
2024,,118.0,,,0,3.642334229721481,"LINESTRING (691424.1671122254 4727589.1107969945, 691426.7883477228 4727591.639773686)",118,4.254677547115374,-0.6123433173938935,-1.0540620454568739
2024,,119.0,,,0,3.366299212428552,"LINESTRING (691438.2969021687 4727565.79651607, 691441.2885977356 4727567.339800886)",119,3.265350256642836,0.10094895578571572,0.17376928889350554
2024,,120.0,,,0,2.755049230117567,"LINESTRING (691449.6321241348 4727544.110998353, 691450.2053506502 4727541.4162427755)",120,2.7273049445885396,0.0277442855290273,0.04775784682182554
